file_name,samp_per_pix,n_rows_image,n_cols_image
905436632.dcm,1,4096,3328
1388278456.dcm,1,4096,3328
522595177.dcm,1,4096,3328
543110649.dcm,1,4096,3328
824488940.dcm,1,4096,3328
860228352.dcm,1,4096,3328
155028089.dcm,1,5355,4915
1810613531.dcm,1,5355,4915
672017766.dcm,1,5355,4915
720011162.dcm,1,5355,4915
1043634708.dcm,1,4096,3328
1213251395.dcm,1,4096,3328
197843982.dcm,1,4096,3328
897280919.dcm,1,4096,3328
135261471.dcm,1,5355,4915
1631742712.dcm,1,5355,4915
355195235.dcm,1,5355,4915
636116685.dcm,1,5355,4915
1294076400.dcm,1,2776,2082
2115445237.dcm,1,2776,2082
238449586.dcm,1,2776,2082
390797277.dcm,1,2776,2082
1032949858.dcm,1,3328,2560
1288066006.dcm,1,3328,2560
136096935.dcm,1,3328,2560
1530231739.dcm,1,3328,2560
1796819911.dcm,1,3328,2560
2040489803.dcm,1,3328,2560
1176597221.dcm,1,3328,2560
13059965.dcm,1,3328,2560
390191822.dcm,1,3328,2560
52101057.dcm,1,3328,2560
90901242.dcm,1,3328,2560
963783026.dcm,1,3328,2560
987407442.dcm,1,3328,2560
1077978653.dcm,1,4096,3328
1120886157.dcm,1,4096,3328
795761597.dcm,1,4096,3328
883966620.dcm,1,4096,3328
1212654768.dcm,1,2776,2082
1555128541.dcm,1,2776,2082
1593528792.dcm,1,2776,2082
1877502388.dcm,1,2776,2082
335313789.dcm,1,2776,2082
1266181287.dcm,1,3328,2560
1628129105.dcm,1,3328,2560
1737849412.dcm,1,3328,2560
1985240540.dcm,1,3328,2560
1566290589.dcm,1,3328,2560
2064201993.dcm,1,3328,2560
2073575661.dcm,1,3328,2560
2102582911.dcm,1,3328,2560
559475142.dcm,1,3328,2560
1342477010.dcm,1,4096,3328
1521425232.dcm,1,4096,3328
821274420.dcm,1,4096,3328
821694376.dcm,1,4096,3328
1005679866.dcm,1,2776,2082
1049580176.dcm,1,2776,2082
1173656653.dcm,1,2776,2082
939142171.dcm,1,2776,2082
9432472.dcm,1,2776,2082
1657782256.dcm,1,4096,3328
1824449636.dcm,1,4096,3328
2107742360.dcm,1,4096,3328
555767070.dcm,1,4096,3328
947045650.dcm,1,4096,3328
1140358125.dcm,1,3328,2560
1506853054.dcm,1,3328,2560
1580871770.dcm,1,3328,2560
2064101105.dcm,1,3328,2560
133527372.dcm,1,4096,3328
1856711817.dcm,1,4096,3328
1996473818.dcm,1,4096,3328
2072203411.dcm,1,4096,3328
136546494.dcm,1,4096,3328
1496342133.dcm,1,4096,3328
1594347772.dcm,1,4096,3328
1685096929.dcm,1,4096,3328
58530246.dcm,1,4096,3328
1357244727.dcm,1,2294,1914
1395663574.dcm,1,2294,1914
3220756.dcm,1,2294,1914
477883727.dcm,1,2294,1914
509822766.dcm,1,2294,1914
872217877.dcm,1,2294,1914
1030497540.dcm,1,2776,2082
1249935400.dcm,1,2776,2082
501339234.dcm,1,2776,2082
744586895.dcm,1,2776,2082
2094161466.dcm,1,3328,2560
239915853.dcm,1,3328,2560
258497052.dcm,1,3328,2560
886070811.dcm,1,3328,2560
997011308.dcm,1,3328,2560
1144910688.dcm,1,4096,3328
1874135500.dcm,1,4096,3328
50408918.dcm,1,4096,3328
881102916.dcm,1,4096,3328
1222378255.dcm,1,2294,1914
1246860716.dcm,1,2294,1914
1322952018.dcm,1,2294,1914
933557222.dcm,1,2294,1914
1080939118.dcm,1,4096,3328
1113471226.dcm,1,4096,3328
1152761302.dcm,1,4096,3328
1572373999.dcm,1,4096,3328
505612389.dcm,1,4096,3328
662020296.dcm,1,4096,3328
1140777617.dcm,1,4096,3328
137705147.dcm,1,4096,3328
1411708484.dcm,1,4096,3328
1796613540.dcm,1,4096,3328
2114740136.dcm,1,4096,3328
660772117.dcm,1,4096,3328
71560205.dcm,1,4096,3328
792862245.dcm,1,4096,3328
1683053209.dcm,1,4096,3328
2053805715.dcm,1,4096,3328
406701730.dcm,1,4096,3328
763125967.dcm,1,4096,3328
2009442691.dcm,1,4096,3328
2034802328.dcm,1,4096,3328
646440433.dcm,1,4096,3328
892313634.dcm,1,4096,3328
1474252014.dcm,1,4096,3328
160552333.dcm,1,4096,3328
1809759917.dcm,1,4096,3328
1820128066.dcm,1,4096,3328
641963375.dcm,1,4096,3328
1005168859.dcm,1,4096,3328
1534217671.dcm,1,4096,3328
221550558.dcm,1,4096,3328
728580425.dcm,1,4096,3328
122067782.dcm,1,2776,2082
1300076338.dcm,1,2776,2082
1949467307.dcm,1,2776,2082
1961672787.dcm,1,2776,2082
1046765269.dcm,1,3062,2394
1570545540.dcm,1,3062,2394
1712546184.dcm,1,3062,2394
703244365.dcm,1,3062,2394
1220840702.dcm,1,4096,3328
1367588042.dcm,1,4096,3328
1391689151.dcm,1,4096,3328
2098020044.dcm,1,4096,3328
1017243340.dcm,1,3328,2560
1032457425.dcm,1,3328,2560
1076340476.dcm,1,3328,2560
1286198019.dcm,1,3328,2560
1390463036.dcm,1,3328,2560
1694489464.dcm,1,3328,2560
1760042524.dcm,1,3328,2560
430434484.dcm,1,3328,2560
732889327.dcm,1,3328,2560
76753850.dcm,1,3328,2560
11688675.dcm,1,3328,2560
2057924887.dcm,1,3328,2560
2126484690.dcm,1,3328,2560
819738350.dcm,1,3328,2560
1398834764.dcm,1,4096,3328
440494172.dcm,1,4096,3328
474767569.dcm,1,4096,3328
629116258.dcm,1,4096,3328
1225940057.dcm,1,5355,4915
1657133169.dcm,1,5355,4915
271257394.dcm,1,5355,4915
813681757.dcm,1,5355,4915
1032357594.dcm,1,4096,3328
1363754127.dcm,1,4096,3328
230907983.dcm,1,4096,3328
647697559.dcm,1,4096,3328
962229550.dcm,1,4096,3328
963541535.dcm,1,4096,3328
1551832365.dcm,1,4096,3328
1598853457.dcm,1,4096,3328
1747433177.dcm,1,4096,3328
421836936.dcm,1,4096,3328
665581918.dcm,1,4096,3328
1745598054.dcm,1,2294,1914
223165683.dcm,1,2294,1914
641949807.dcm,1,2294,1914
642481098.dcm,1,2294,1914
1319372644.dcm,1,2776,2082
1710972357.dcm,1,2776,2082
402632684.dcm,1,2776,2082
583969798.dcm,1,2776,2082
1269195919.dcm,1,4096,3328
1574761373.dcm,1,4096,3328
1757090159.dcm,1,4096,3328
1879921751.dcm,1,4096,3328
874216380.dcm,1,4096,3328
1676016434.dcm,1,5928,4728
2135122162.dcm,1,5928,4728
956468546.dcm,1,5928,4728
997744371.dcm,1,5928,4728
1448159661.dcm,1,4096,3328
1547416135.dcm,1,4096,3328
269768236.dcm,1,4096,3328
647104996.dcm,1,4096,3328
702659000.dcm,1,4096,3328
1667170532.dcm,1,3328,2560
1844420556.dcm,1,3328,2560
422984092.dcm,1,3328,2560
445627062.dcm,1,3328,2560
574745806.dcm,1,3328,2560
645555094.dcm,1,3328,2560
697739374.dcm,1,3328,2560
994471626.dcm,1,3328,2560
1009737217.dcm,1,3062,2394
1388625766.dcm,1,3062,2394
1715962003.dcm,1,3062,2394
1915074093.dcm,1,3062,2394
23564532.dcm,1,3062,2394
1390791177.dcm,1,4096,3328
1823554119.dcm,1,4096,3328
416493005.dcm,1,4096,3328
618842535.dcm,1,4096,3328
126700502.dcm,1,4096,3328
1267266121.dcm,1,4096,3328
1932409605.dcm,1,4096,3328
326560541.dcm,1,4096,3328
507616222.dcm,1,4096,3328
1335535678.dcm,1,2776,2082
1440418138.dcm,1,2776,2082
1464050413.dcm,1,2776,2082
2021837734.dcm,1,2776,2082
152429574.dcm,1,4096,3328
1654289908.dcm,1,3328,2560
1838433744.dcm,1,3328,2560
1899090647.dcm,1,4096,3328
2001721536.dcm,1,3328,2560
580832521.dcm,1,4096,3328
759914621.dcm,1,4096,3328
768592855.dcm,1,3328,2560
1091775845.dcm,1,4096,3328
1344736259.dcm,1,4096,3328
1424024497.dcm,1,4096,3328
370469717.dcm,1,4096,3328
865720999.dcm,1,4096,3328
958717717.dcm,1,4096,3328
1092773429.dcm,1,3328,2560
1983896677.dcm,1,3328,2560
522415173.dcm,1,3328,2560
71993746.dcm,1,3328,2560
1401961773.dcm,1,3328,2560
279905687.dcm,1,3328,2560
312812121.dcm,1,3328,2560
735629638.dcm,1,3328,2560
978493688.dcm,1,3328,2560
1227447413.dcm,1,5355,4915
681660922.dcm,1,5355,4915
746721645.dcm,1,5355,4915
751381100.dcm,1,5355,4915
1287007248.dcm,1,2294,1914
1727254946.dcm,1,2294,1914
1800748.dcm,1,2294,1914
1814622697.dcm,1,2294,1914
387309359.dcm,1,2294,1914
606653511.dcm,1,2294,1914
1192153454.dcm,1,3328,2560
1885226277.dcm,1,3328,2560
1931687377.dcm,1,3328,2560
65890162.dcm,1,3328,2560
1187108515.dcm,1,4096,3328
1690260996.dcm,1,4096,3328
193459.dcm,1,4096,3328
567401194.dcm,1,4096,3328
1531475151.dcm,1,4096,3328
2056314755.dcm,1,4096,3328
281097982.dcm,1,4096,3328
489006675.dcm,1,4096,3328
624062419.dcm,1,4096,3328
1691913244.dcm,1,3328,2560
2101807400.dcm,1,3328,2560
360332388.dcm,1,3328,2560
441292431.dcm,1,3328,2560
488026311.dcm,1,3328,2560
1230942674.dcm,1,5355,4915
1871066101.dcm,1,5355,4915
191213453.dcm,1,5355,4915
2094462790.dcm,1,5355,4915
507862154.dcm,1,5355,4915
1422925035.dcm,1,2294,1914
1433982072.dcm,1,2294,1914
322620901.dcm,1,2294,1914
457295443.dcm,1,2294,1914
546517982.dcm,1,2294,1914
9679195.dcm,1,2294,1914
1757644030.dcm,1,2776,2082
1998917882.dcm,1,2776,2082
38177683.dcm,1,2776,2082
661965933.dcm,1,2776,2082
1034012846.dcm,1,4096,3328
1173340049.dcm,1,4096,3328
1463044684.dcm,1,4096,3328
407177381.dcm,1,4096,3328
413531804.dcm,1,5355,4915
78315056.dcm,1,5355,4915
867230617.dcm,1,5355,4915
967552640.dcm,1,5355,4915
1330531729.dcm,1,5355,4915
1495881476.dcm,1,5355,4915
2107702927.dcm,1,5355,4915
973959746.dcm,1,5355,4915
1445545965.dcm,1,4096,3328
1702358598.dcm,1,4096,3328
2093298172.dcm,1,4096,3328
549322062.dcm,1,4096,3328
1143932968.dcm,1,4096,3328
1470079877.dcm,1,4096,3328
1702437396.dcm,1,4096,3328
236347376.dcm,1,4096,3328
389206468.dcm,1,4096,3328
878459902.dcm,1,4096,3328
1240138207.dcm,1,3328,2560
1308838296.dcm,1,3328,2560
752249570.dcm,1,3328,2560
884667371.dcm,1,3328,2560
1132224329.dcm,1,2294,1914
1580149536.dcm,1,2294,1914
1701827688.dcm,1,2294,1914
1802610378.dcm,1,2294,1914
38304149.dcm,1,2294,1914
55649335.dcm,1,2294,1914
623666243.dcm,1,2294,1914
673014670.dcm,1,2294,1914
689242650.dcm,1,2294,1914
755332193.dcm,1,2294,1914
1218599569.dcm,1,4096,3328
1501849264.dcm,1,4096,3328
1799420161.dcm,1,4096,3328
333503822.dcm,1,4096,3328
9239527.dcm,1,4096,3328
1267690827.dcm,1,3328,2560
1594490660.dcm,1,3328,2560
1639391869.dcm,1,3328,2560
1817841876.dcm,1,3328,2560
1176934447.dcm,1,5355,4915
1679382207.dcm,1,5355,4915
1952987281.dcm,1,5355,4915
2112698411.dcm,1,5355,4915
1367930017.dcm,1,4096,3328
405210547.dcm,1,4096,3328
83044683.dcm,1,4096,3328
863793511.dcm,1,4096,3328
1032516247.dcm,1,5355,4915
1406756067.dcm,1,5355,4915
1490599247.dcm,1,5355,4915
401936088.dcm,1,5355,4915
1438443092.dcm,1,2294,1914
1492436706.dcm,1,2294,1914
298760213.dcm,1,2294,1914
484896306.dcm,1,2294,1914
995565807.dcm,1,2294,1914
1255338.dcm,1,4096,3328
2074756889.dcm,1,4096,3328
816400548.dcm,1,4096,3328
818162490.dcm,1,4096,3328
1081916215.dcm,1,3328,2560
1281008231.dcm,1,3328,2560
1619130171.dcm,1,3328,2560
601258583.dcm,1,3328,2560
1374540275.dcm,1,2776,2082
485457076.dcm,1,2776,2082
525998147.dcm,1,2776,2082
774589559.dcm,1,2776,2082
1670338917.dcm,1,4096,3328
2060935364.dcm,1,4096,3328
935880318.dcm,1,4096,3328
998597824.dcm,1,4096,3328
219596321.dcm,1,3328,2560
299832259.dcm,1,3328,2560
895397759.dcm,1,3328,2560
912446226.dcm,1,3328,2560
118663386.dcm,1,2294,1914
1577543065.dcm,1,2294,1914
1682266131.dcm,1,2294,1914
982862626.dcm,1,2294,1914
1228127891.dcm,1,3328,2560
476925475.dcm,1,3328,2560
489804698.dcm,1,3328,2560
80252542.dcm,1,3328,2560
1798065673.dcm,1,4096,3328
1804268002.dcm,1,4096,3328
1947379260.dcm,1,4096,3328
719814434.dcm,1,4096,3328
1103094166.dcm,1,4096,3328
1524483749.dcm,1,4096,3328
1925168230.dcm,1,4096,3328
911781063.dcm,1,4096,3328
1370091506.dcm,1,4096,3328
344386989.dcm,1,4096,3328
617079699.dcm,1,4096,3328
980446317.dcm,1,4096,3328
1551428018.dcm,1,5355,4915
191557595.dcm,1,5355,4915
503296591.dcm,1,5355,4915
652168073.dcm,1,5355,4915
1329597243.dcm,1,5355,4915
1534724391.dcm,1,5355,4915
1599385264.dcm,1,5355,4915
254307636.dcm,1,5355,4915
1988607138.dcm,1,4096,3328
231182574.dcm,1,4096,3328
439432625.dcm,1,4096,3328
464549665.dcm,1,4096,3328
1820952541.dcm,1,4740,3540
2146851313.dcm,1,4740,3540
813388944.dcm,1,4740,3540
897776499.dcm,1,4740,3540
1243836449.dcm,1,4096,3328
1411766603.dcm,1,4096,3328
1652668370.dcm,1,4096,3328
809249230.dcm,1,4096,3328
1285687487.dcm,1,5355,4915
1646746026.dcm,1,5355,4915
1949699160.dcm,1,5355,4915
2067466400.dcm,1,5355,4915
1113517370.dcm,1,2776,2082
1589363767.dcm,1,2776,2082
1690149297.dcm,1,2776,2082
859444724.dcm,1,2776,2082
1117626910.dcm,1,4096,3328
1155577955.dcm,1,4096,3328
1173486331.dcm,1,4096,3328
159263958.dcm,1,4096,3328
1756181545.dcm,1,4096,3328
207849214.dcm,1,4096,3328
1304327342.dcm,1,4096,3328
1373406465.dcm,1,4096,3328
1626679424.dcm,1,4096,3328
1831712306.dcm,1,4096,3328
210179035.dcm,1,4096,3328
27539646.dcm,1,4096,3328
1284770848.dcm,1,4096,3328
1985313891.dcm,1,4096,3328
345075977.dcm,1,4096,3328
871081663.dcm,1,4096,3328
1316850922.dcm,1,2776,2082
1450502135.dcm,1,2776,2082
1494638855.dcm,1,2776,2082
610205666.dcm,1,2776,2082
1065974079.dcm,1,2776,2082
1069317011.dcm,1,2776,2082
371103719.dcm,1,2776,2082
490568781.dcm,1,2776,2082
1072595398.dcm,1,3328,2560
1530256623.dcm,1,3328,2560
3613411.dcm,1,3328,2560
690938190.dcm,1,3328,2560
221735327.dcm,1,5355,4915
36958152.dcm,1,5355,4915
558090695.dcm,1,5355,4915
730432215.dcm,1,5355,4915
1227799642.dcm,1,3328,2560
1322025849.dcm,1,3328,2560
1675354903.dcm,1,3328,2560
68862151.dcm,1,3328,2560
1472127533.dcm,1,4096,3328
1875026606.dcm,1,4096,3328
2009824495.dcm,1,4096,3328
2129505889.dcm,1,4096,3328
1124543634.dcm,1,4096,3328
1563835206.dcm,1,4096,3328
1676001794.dcm,1,4096,3328
321382595.dcm,1,4096,3328
864671160.dcm,1,4096,3328
913451289.dcm,1,4096,3328
209634977.dcm,1,4096,3328
69911670.dcm,1,4096,3328
712300293.dcm,1,4096,3328
736396160.dcm,1,4096,3328
1418054487.dcm,1,3328,2560
19633259.dcm,1,3328,2560
398728711.dcm,1,3328,2560
483614928.dcm,1,3328,2560
1045307771.dcm,1,4096,3328
1759662376.dcm,1,4096,3328
657854272.dcm,1,4096,3328
716295402.dcm,1,4096,3328
1579149816.dcm,1,3328,2560
2040613202.dcm,1,3328,2560
604221826.dcm,1,3328,2560
976513185.dcm,1,3328,2560
1036515348.dcm,1,4096,3328
1471455988.dcm,1,4096,3328
1688502159.dcm,1,4096,3328
185195149.dcm,1,4096,3328
637083619.dcm,1,4096,3328
751942876.dcm,1,4096,3328
950315175.dcm,1,4096,3328
1658606126.dcm,1,2294,1914
1812500764.dcm,1,2294,1914
220119416.dcm,1,2294,1914
247266566.dcm,1,2294,1914
452869527.dcm,1,2294,1914
1160587399.dcm,1,5355,4915
1267630012.dcm,1,5355,4915
133922350.dcm,1,5355,4915
2062865904.dcm,1,5355,4915
1055668525.dcm,1,4096,3328
1652464055.dcm,1,4096,3328
1804791393.dcm,1,4096,3328
307623763.dcm,1,4096,3328
389404789.dcm,1,4096,3328
638376363.dcm,1,4096,3328
198290489.dcm,1,4096,3328
2053020039.dcm,1,4096,3328
212958096.dcm,1,4096,3328
838480186.dcm,1,4096,3328
1394876060.dcm,1,3328,2560
1427528448.dcm,1,3328,2560
2056533399.dcm,1,3328,2560
843397584.dcm,1,3328,2560
117245877.dcm,1,2776,2082
1357107894.dcm,1,2776,2082
556238047.dcm,1,2776,2082
818523288.dcm,1,2776,2082
835205104.dcm,1,2776,2082
1032257144.dcm,1,3062,2394
1106387329.dcm,1,3062,2394
1218331181.dcm,1,3062,2394
1529192137.dcm,1,3062,2394
1697048520.dcm,1,3062,2394
1715567850.dcm,1,3062,2394
1784535738.dcm,1,3062,2394
335067564.dcm,1,3062,2394
801857677.dcm,1,3062,2394
1127116287.dcm,1,4096,3328
1298723502.dcm,1,4096,3328
1396256175.dcm,1,4096,3328
1644813120.dcm,1,4096,3328
1921017214.dcm,1,4096,3328
1457421972.dcm,1,4096,3328
419306746.dcm,1,4096,3328
496842265.dcm,1,4096,3328
499965801.dcm,1,4096,3328
1044944458.dcm,1,4096,3328
1203321685.dcm,1,4096,3328
1799715807.dcm,1,4096,3328
1855469396.dcm,1,4096,3328
1273914288.dcm,1,4096,3328
1473534438.dcm,1,4096,3328
1778813727.dcm,1,4096,3328
1894408722.dcm,1,4096,3328
956860570.dcm,1,4096,3328
961819078.dcm,1,4096,3328
1288632972.dcm,1,5355,4915
1305121171.dcm,1,5355,4915
355007547.dcm,1,5355,4915
43240969.dcm,1,5355,4915
1577072901.dcm,1,4740,3540
1602230775.dcm,1,4740,3540
581932941.dcm,1,4740,3540
651509199.dcm,1,4740,3540
1291663324.dcm,1,4096,3328
1586860851.dcm,1,4096,3328
420354984.dcm,1,4096,3328
966865143.dcm,1,4096,3328
1723608331.dcm,1,4096,3328
1734154647.dcm,1,4096,3328
395476229.dcm,1,4096,3328
47589717.dcm,1,4096,3328
1254749305.dcm,1,3328,2560
1722384130.dcm,1,3328,2560
2028047137.dcm,1,3328,2560
268936908.dcm,1,3328,2560
1038743849.dcm,1,2776,2082
120389711.dcm,1,2776,2082
272435868.dcm,1,2776,2082
711296944.dcm,1,2776,2082
1663543755.dcm,1,4096,3328
1958280821.dcm,1,4096,3328
2080241297.dcm,1,4096,3328
51852937.dcm,1,4096,3328
1234263168.dcm,1,2294,1914
1687147629.dcm,1,2294,1914
1799034999.dcm,1,2294,1914
309056652.dcm,1,2294,1914
379509853.dcm,1,2294,1914
700279090.dcm,1,2294,1914
1054115660.dcm,1,2294,1914
1682348423.dcm,1,2294,1914
351775418.dcm,1,2294,1914
361814502.dcm,1,2294,1914
442822305.dcm,1,2294,1914
458522668.dcm,1,2294,1914
126968054.dcm,1,3328,2560
1444924260.dcm,1,3328,2560
1619130077.dcm,1,3328,2560
164996552.dcm,1,3328,2560
1769077139.dcm,1,3328,2560
556450247.dcm,1,3328,2560
74538260.dcm,1,3328,2560
795047176.dcm,1,3328,2560
880684810.dcm,1,3328,2560
1036437095.dcm,1,4096,3328
1258906932.dcm,1,4096,3328
1812626715.dcm,1,4096,3328
181960636.dcm,1,4096,3328
2023138055.dcm,1,4096,3328
1412709743.dcm,1,3328,2560
1978743659.dcm,1,3328,2560
422158360.dcm,1,3328,2560
792097730.dcm,1,3328,2560
1644741222.dcm,1,5355,4915
1706995485.dcm,1,5355,4915
1770132803.dcm,1,5355,4915
1950444709.dcm,1,5355,4915
793371328.dcm,1,5355,4915
125104697.dcm,1,4096,3328
1820687731.dcm,1,4096,3328
375488718.dcm,1,4096,3328
593668504.dcm,1,4096,3328
1737148849.dcm,1,2776,2082
414597018.dcm,1,2776,2082
643886031.dcm,1,2776,2082
719807975.dcm,1,2776,2082
1061600320.dcm,1,5355,4915
1385127996.dcm,1,5355,4915
267840589.dcm,1,5355,4915
794981987.dcm,1,5355,4915
1442883560.dcm,1,4096,3328
2062338658.dcm,1,4096,3328
79173419.dcm,1,4096,3328
821260873.dcm,1,4096,3328
1896872623.dcm,1,3328,2560
2109539792.dcm,1,3328,2560
2134891714.dcm,1,3328,2560
868662889.dcm,1,3328,2560
1136141056.dcm,1,4096,3328
1221714292.dcm,1,4096,3328
1988358557.dcm,1,4096,3328
482043342.dcm,1,4096,3328
1179635503.dcm,1,4096,3328
1709844253.dcm,1,4096,3328
1768907302.dcm,1,4096,3328
2147355367.dcm,1,4096,3328
1218081855.dcm,1,4096,3328
143127119.dcm,1,4096,3328
1647524429.dcm,1,4096,3328
1685614891.dcm,1,4096,3328
71627796.dcm,1,4096,3328
949405463.dcm,1,4096,3328
1226351752.dcm,1,2776,2082
1905784853.dcm,1,2776,2082
362061193.dcm,1,2776,2082
979630987.dcm,1,2776,2082
1805227124.dcm,1,5355,4915
186607812.dcm,1,5355,4915
219476540.dcm,1,5355,4915
944349405.dcm,1,5355,4915
1118890949.dcm,1,2776,2082
1351815920.dcm,1,2776,2082
257295576.dcm,1,2776,2082
433494418.dcm,1,2776,2082
1499706727.dcm,1,4096,3328
2009902905.dcm,1,4096,3328
472811563.dcm,1,4096,3328
750782928.dcm,1,4096,3328
1140727980.dcm,1,4096,3328
1289402505.dcm,1,4096,3328
1439415779.dcm,1,4096,3328
1622712212.dcm,1,4096,3328
184664253.dcm,1,4096,3328
78816589.dcm,1,4096,3328
1285714505.dcm,1,2294,1914
1303737498.dcm,1,2294,1914
1583674665.dcm,1,2294,1914
412065420.dcm,1,2294,1914
1207483430.dcm,1,4096,3328
1928170517.dcm,1,4096,3328
2134431242.dcm,1,4096,3328
459189589.dcm,1,4096,3328
527152308.dcm,1,4096,3328
698380388.dcm,1,4096,3328
701723949.dcm,1,4096,3328
947955118.dcm,1,4096,3328
1020505317.dcm,1,4096,3328
139200693.dcm,1,4096,3328
574822693.dcm,1,4096,3328
8431325.dcm,1,4096,3328
1911804296.dcm,1,4096,3328
1943170914.dcm,1,4096,3328
2128476261.dcm,1,4096,3328
43970893.dcm,1,4096,3328
525226770.dcm,1,4096,3328
828731975.dcm,1,4096,3328
1070660736.dcm,1,2294,1914
1904397676.dcm,1,2294,1914
676880088.dcm,1,2294,1914
709206859.dcm,1,2294,1914
1741767166.dcm,1,2776,2082
2064148029.dcm,1,2776,2082
468544913.dcm,1,2776,2082
524620166.dcm,1,2776,2082
1559623893.dcm,1,4096,3328
1873599306.dcm,1,4096,3328
222315332.dcm,1,4096,3328
459790749.dcm,1,4096,3328
1522129035.dcm,1,4096,3328
233139303.dcm,1,4096,3328
64285361.dcm,1,4096,3328
840136342.dcm,1,4096,3328
162291005.dcm,1,5355,4915
368313075.dcm,1,5355,4915
372404761.dcm,1,5355,4915
800638492.dcm,1,5355,4915
1563135501.dcm,1,4096,3328
1603881145.dcm,1,4096,3328
1888503198.dcm,1,4096,3328
975111247.dcm,1,4096,3328
1132343554.dcm,1,5355,4915
1634823547.dcm,1,5355,4915
2079601198.dcm,1,5355,4915
342726583.dcm,1,5355,4915
1416551830.dcm,1,3328,2560
1432659037.dcm,1,3328,2560
1724313070.dcm,1,3328,2560
1816992952.dcm,1,3328,2560
2034334966.dcm,1,3328,2560
1151317146.dcm,1,4096,3328
1581075793.dcm,1,4096,3328
1990347905.dcm,1,4096,3328
1993957500.dcm,1,4096,3328
1077950421.dcm,1,4096,3328
119025887.dcm,1,4096,3328
1454923029.dcm,1,4096,3328
1497533713.dcm,1,4096,3328
1096194917.dcm,1,5355,4915
156932688.dcm,1,5355,4915
275420319.dcm,1,5355,4915
644004471.dcm,1,5355,4915
1107038306.dcm,1,3062,2394
1177880420.dcm,1,3062,2394
1196349112.dcm,1,3062,2394
1239654170.dcm,1,3062,2394
1337139666.dcm,1,3062,2394
634527316.dcm,1,3062,2394
1232928365.dcm,1,4096,3328
1287209188.dcm,1,4096,3328
1730118278.dcm,1,4096,3328
182897317.dcm,1,4096,3328
712714003.dcm,1,4096,3328
1238543228.dcm,1,2294,1914
1575172298.dcm,1,2294,1914
24150700.dcm,1,2294,1914
409081831.dcm,1,2294,1914
1271554394.dcm,1,3328,2560
1434301431.dcm,1,3328,2560
170493801.dcm,1,3328,2560
1707827087.dcm,1,3328,2560
345142599.dcm,1,3328,2560
382618164.dcm,1,3328,2560
539927370.dcm,1,3328,2560
779621930.dcm,1,3328,2560
1695777298.dcm,1,5355,4915
2135660992.dcm,1,5355,4915
50279128.dcm,1,5355,4915
693093177.dcm,1,5355,4915
1573573838.dcm,1,5355,4915
1825002847.dcm,1,5355,4915
689216645.dcm,1,5355,4915
975633196.dcm,1,5355,4915
135978201.dcm,1,5355,4915
1508500272.dcm,1,5355,4915
166300768.dcm,1,5355,4915
17086266.dcm,1,5355,4915
1382780069.dcm,1,4096,3328
1500282931.dcm,1,4096,3328
1595252252.dcm,1,4096,3328
969765042.dcm,1,4096,3328
1092228709.dcm,1,4096,3328
1319957063.dcm,1,4096,3328
660800907.dcm,1,4096,3328
9770289.dcm,1,4096,3328
1336355418.dcm,1,2294,1914
1437311145.dcm,1,2294,1914
1713152237.dcm,1,2294,1914
906654037.dcm,1,2294,1914
123204948.dcm,1,2294,1914
1278545812.dcm,1,2294,1914
1619226283.dcm,1,2294,1914
355997651.dcm,1,2294,1914
928140248.dcm,1,2294,1914
1508192581.dcm,1,4096,3328
1741868933.dcm,1,4096,3328
1742841936.dcm,1,4096,3328
1969274267.dcm,1,4096,3328
401386563.dcm,1,4096,3328
766642454.dcm,1,4096,3328
1476441779.dcm,1,3328,2560
1648244300.dcm,1,3328,2560
1860385838.dcm,1,3328,2560
2025325825.dcm,1,3328,2560
1192029350.dcm,1,4096,3328
1690489424.dcm,1,4096,3328
173668186.dcm,1,4096,3328
1766220026.dcm,1,4096,3328
4612225.dcm,1,4096,3328
463720842.dcm,1,4096,3328
827150881.dcm,1,4096,3328
2043349948.dcm,1,4096,3328
540540193.dcm,1,4096,3328
688699364.dcm,1,4096,3328
70816557.dcm,1,4096,3328
1198118134.dcm,1,4740,3540
1360935980.dcm,1,4740,3540
1641632028.dcm,1,4740,3540
1780130399.dcm,1,4740,3540
1924665185.dcm,1,4740,3540
1060127084.dcm,1,4096,3328
1138938713.dcm,1,4096,3328
1341955668.dcm,1,4096,3328
1564779572.dcm,1,4096,3328
1650899456.dcm,1,4096,3328
1815206104.dcm,1,4096,3328
1926081106.dcm,1,4096,3328
839784176.dcm,1,4096,3328
1618589126.dcm,1,4740,3540
1737215998.dcm,1,4740,3540
352168729.dcm,1,4740,3540
478359759.dcm,1,4740,3540
1261226096.dcm,1,3328,2560
1650181165.dcm,1,3328,2560
252700958.dcm,1,3328,2560
562433892.dcm,1,3328,2560
1060947010.dcm,1,4096,3328
1806825659.dcm,1,4096,3328
2076049777.dcm,1,4096,3328
222430307.dcm,1,4096,3328
479738992.dcm,1,4096,3328
495457293.dcm,1,4096,3328
1491311346.dcm,1,4096,3328
204545103.dcm,1,4096,3328
464940209.dcm,1,4096,3328
626393622.dcm,1,4096,3328
1484931767.dcm,1,4096,3328
2084087969.dcm,1,4096,3328
322548051.dcm,1,4096,3328
406519822.dcm,1,4096,3328
1389101114.dcm,1,4096,3328
366200401.dcm,1,4096,3328
615027766.dcm,1,4096,3328
