file_name,transfer_syntax_uid
1255368602.dcm,1.2.840.10008.1.2.4.90
467557166.dcm,1.2.840.10008.1.2.4.90
694088111.dcm,1.2.840.10008.1.2.4.90
1964668001.dcm,1.2.840.10008.1.2.4.70
1976472767.dcm,1.2.840.10008.1.2.4.70
234695525.dcm,1.2.840.10008.1.2.4.70
398784469.dcm,1.2.840.10008.1.2.4.70
22034838.dcm,1.2.840.10008.1.2.4.70
592923238.dcm,1.2.840.10008.1.2.4.70
657470934.dcm,1.2.840.10008.1.2.4.70
659319171.dcm,1.2.840.10008.1.2.4.70
101112331.dcm,1.2.840.10008.1.2.4.90
1334530318.dcm,1.2.840.10008.1.2.4.90
1873854940.dcm,1.2.840.10008.1.2.4.90
38095835.dcm,1.2.840.10008.1.2.4.90
1166306717.dcm,1.2.840.10008.1.2.4.90
2028019815.dcm,1.2.840.10008.1.2.4.90
327649781.dcm,1.2.840.10008.1.2.4.90
630493597.dcm,1.2.840.10008.1.2.4.90
1757597425.dcm,1.2.840.10008.1.2.4.90
1958953481.dcm,1.2.840.10008.1.2.4.90
422095296.dcm,1.2.840.10008.1.2.4.90
897014540.dcm,1.2.840.10008.1.2.4.90
1222788247.dcm,1.2.840.10008.1.2.4.70
1303801780.dcm,1.2.840.10008.1.2.4.70
1789731455.dcm,1.2.840.10008.1.2.4.70
2024785721.dcm,1.2.840.10008.1.2.4.70
69917988.dcm,1.2.840.10008.1.2.4.70
1420938055.dcm,1.2.840.10008.1.2.4.90
1477310892.dcm,1.2.840.10008.1.2.4.90
314007508.dcm,1.2.840.10008.1.2.4.90
389626392.dcm,1.2.840.10008.1.2.4.90
598103645.dcm,1.2.840.10008.1.2.4.90
651803841.dcm,1.2.840.10008.1.2.4.90
1180823606.dcm,1.2.840.10008.1.2.4.70
18122456.dcm,1.2.840.10008.1.2.4.70
1841208987.dcm,1.2.840.10008.1.2.4.70
1942987781.dcm,1.2.840.10008.1.2.4.70
3645962.dcm,1.2.840.10008.1.2.4.70
770067912.dcm,1.2.840.10008.1.2.4.70
1194998320.dcm,1.2.840.10008.1.2.4.70
1482218157.dcm,1.2.840.10008.1.2.4.70
1562571552.dcm,1.2.840.10008.1.2.4.70
196944914.dcm,1.2.840.10008.1.2.4.70
2118363087.dcm,1.2.840.10008.1.2.4.70
301233937.dcm,1.2.840.10008.1.2.4.70
1045302635.dcm,1.2.840.10008.1.2.4.70
1390328797.dcm,1.2.840.10008.1.2.4.70
188584446.dcm,1.2.840.10008.1.2.4.70
2002953124.dcm,1.2.840.10008.1.2.4.70
2145423651.dcm,1.2.840.10008.1.2.4.70
1008199745.dcm,1.2.840.10008.1.2.4.70
1953250523.dcm,1.2.840.10008.1.2.4.70
340896505.dcm,1.2.840.10008.1.2.4.70
358808391.dcm,1.2.840.10008.1.2.4.70
1093275010.dcm,1.2.840.10008.1.2.4.90
1145659476.dcm,1.2.840.10008.1.2.4.90
2041950946.dcm,1.2.840.10008.1.2.4.90
89181803.dcm,1.2.840.10008.1.2.4.90
1851803327.dcm,1.2.840.10008.1.2.4.90
640749781.dcm,1.2.840.10008.1.2.4.90
703567267.dcm,1.2.840.10008.1.2.4.90
764764236.dcm,1.2.840.10008.1.2.4.90
1605939398.dcm,1.2.840.10008.1.2.4.70
2035767887.dcm,1.2.840.10008.1.2.4.70
491775735.dcm,1.2.840.10008.1.2.4.70
709068579.dcm,1.2.840.10008.1.2.4.70
176191226.dcm,1.2.840.10008.1.2.4.90
1862223723.dcm,1.2.840.10008.1.2.4.90
521982320.dcm,1.2.840.10008.1.2.4.90
788356745.dcm,1.2.840.10008.1.2.4.90
1042605362.dcm,1.2.840.10008.1.2.4.70
1187678911.dcm,1.2.840.10008.1.2.4.70
1360800566.dcm,1.2.840.10008.1.2.4.70
1949261883.dcm,1.2.840.10008.1.2.4.70
585843051.dcm,1.2.840.10008.1.2.4.70
1034459244.dcm,1.2.840.10008.1.2.4.90
373341545.dcm,1.2.840.10008.1.2.4.90
662757699.dcm,1.2.840.10008.1.2.4.90
956943925.dcm,1.2.840.10008.1.2.4.90
2135582463.dcm,1.2.840.10008.1.2.4.70
321034438.dcm,1.2.840.10008.1.2.4.70
699344086.dcm,1.2.840.10008.1.2.4.70
953201026.dcm,1.2.840.10008.1.2.4.70
1062650993.dcm,1.2.840.10008.1.2.4.70
529239460.dcm,1.2.840.10008.1.2.4.70
576175675.dcm,1.2.840.10008.1.2.4.70
922358781.dcm,1.2.840.10008.1.2.4.70
1191921083.dcm,1.2.840.10008.1.2.4.90
1819831060.dcm,1.2.840.10008.1.2.4.90
554325584.dcm,1.2.840.10008.1.2.4.90
603311256.dcm,1.2.840.10008.1.2.4.90
1068379325.dcm,1.2.840.10008.1.2.4.90
1442856650.dcm,1.2.840.10008.1.2.4.90
1475901500.dcm,1.2.840.10008.1.2.4.90
338330540.dcm,1.2.840.10008.1.2.4.90
1783004361.dcm,1.2.840.10008.1.2.4.90
2000645739.dcm,1.2.840.10008.1.2.4.90
396585210.dcm,1.2.840.10008.1.2.4.90
569930723.dcm,1.2.840.10008.1.2.4.90
1338954516.dcm,1.2.840.10008.1.2.4.70
1652665367.dcm,1.2.840.10008.1.2.4.70
1699363220.dcm,1.2.840.10008.1.2.4.70
1767796251.dcm,1.2.840.10008.1.2.4.70
2027371801.dcm,1.2.840.10008.1.2.4.70
575327269.dcm,1.2.840.10008.1.2.4.70
898261904.dcm,1.2.840.10008.1.2.4.70
1007938270.dcm,1.2.840.10008.1.2.4.90
122659000.dcm,1.2.840.10008.1.2.4.90
1570340503.dcm,1.2.840.10008.1.2.4.90
1734488804.dcm,1.2.840.10008.1.2.4.90
1578769529.dcm,1.2.840.10008.1.2.4.70
1852956118.dcm,1.2.840.10008.1.2.4.70
223118760.dcm,1.2.840.10008.1.2.4.70
319829905.dcm,1.2.840.10008.1.2.4.70
766393448.dcm,1.2.840.10008.1.2.4.70
884669728.dcm,1.2.840.10008.1.2.4.70
1111054742.dcm,1.2.840.10008.1.2.4.70
1944777765.dcm,1.2.840.10008.1.2.4.70
296415746.dcm,1.2.840.10008.1.2.4.70
8940794.dcm,1.2.840.10008.1.2.4.70
1071307398.dcm,1.2.840.10008.1.2.4.70
1309209383.dcm,1.2.840.10008.1.2.4.70
1636765957.dcm,1.2.840.10008.1.2.4.70
1900824561.dcm,1.2.840.10008.1.2.4.70
711826157.dcm,1.2.840.10008.1.2.4.70
1161751105.dcm,1.2.840.10008.1.2.4.90
1357153348.dcm,1.2.840.10008.1.2.4.90
1966174553.dcm,1.2.840.10008.1.2.4.90
283144644.dcm,1.2.840.10008.1.2.4.90
1202131947.dcm,1.2.840.10008.1.2.4.90
1242745160.dcm,1.2.840.10008.1.2.4.90
156333476.dcm,1.2.840.10008.1.2.4.90
506225559.dcm,1.2.840.10008.1.2.4.90
1232112386.dcm,1.2.840.10008.1.2.4.90
1340628570.dcm,1.2.840.10008.1.2.4.90
1933860830.dcm,1.2.840.10008.1.2.4.90
2114192715.dcm,1.2.840.10008.1.2.4.90
348956495.dcm,1.2.840.10008.1.2.4.90
1672092710.dcm,1.2.840.10008.1.2.4.90
1764075618.dcm,1.2.840.10008.1.2.4.90
835545786.dcm,1.2.840.10008.1.2.4.90
85942876.dcm,1.2.840.10008.1.2.4.90
105858153.dcm,1.2.840.10008.1.2.4.90
1612730350.dcm,1.2.840.10008.1.2.4.90
1732606079.dcm,1.2.840.10008.1.2.4.90
241162265.dcm,1.2.840.10008.1.2.4.90
323701135.dcm,1.2.840.10008.1.2.4.90
1433503786.dcm,1.2.840.10008.1.2.4.70
1585821463.dcm,1.2.840.10008.1.2.4.70
1675879362.dcm,1.2.840.10008.1.2.4.70
1815781887.dcm,1.2.840.10008.1.2.4.70
1032595121.dcm,1.2.840.10008.1.2.4.90
1302315950.dcm,1.2.840.10008.1.2.4.90
1835673370.dcm,1.2.840.10008.1.2.4.90
55898883.dcm,1.2.840.10008.1.2.4.90
1076311814.dcm,1.2.840.10008.1.2.4.70
1151267254.dcm,1.2.840.10008.1.2.4.70
2110566233.dcm,1.2.840.10008.1.2.4.70
70110579.dcm,1.2.840.10008.1.2.4.70
739618441.dcm,1.2.840.10008.1.2.4.70
108806893.dcm,1.2.840.10008.1.2.4.90
1125173320.dcm,1.2.840.10008.1.2.4.90
1219778328.dcm,1.2.840.10008.1.2.4.90
549114502.dcm,1.2.840.10008.1.2.4.90
1389570732.dcm,1.2.840.10008.1.2.4.70
1452820456.dcm,1.2.840.10008.1.2.4.70
1525933298.dcm,1.2.840.10008.1.2.4.70
1889667477.dcm,1.2.840.10008.1.2.4.70
1253122372.dcm,1.2.840.10008.1.2.4.90
1374008177.dcm,1.2.840.10008.1.2.4.90
740921229.dcm,1.2.840.10008.1.2.4.90
834999110.dcm,1.2.840.10008.1.2.4.90
1210307015.dcm,1.2.840.10008.1.2.4.90
1582037440.dcm,1.2.840.10008.1.2.4.90
373274332.dcm,1.2.840.10008.1.2.4.90
606730483.dcm,1.2.840.10008.1.2.4.90
1166597754.dcm,1.2.840.10008.1.2.4.70
344488037.dcm,1.2.840.10008.1.2.4.70
496703919.dcm,1.2.840.10008.1.2.4.70
50358702.dcm,1.2.840.10008.1.2.4.70
95588530.dcm,1.2.840.10008.1.2.4.70
1176942340.dcm,1.2.840.10008.1.2.4.90
1643530298.dcm,1.2.840.10008.1.2.4.90
523648561.dcm,1.2.840.10008.1.2.4.90
617799345.dcm,1.2.840.10008.1.2.4.90
1092753005.dcm,1.2.840.10008.1.2.4.70
157748223.dcm,1.2.840.10008.1.2.4.70
1973310392.dcm,1.2.840.10008.1.2.4.70
86100508.dcm,1.2.840.10008.1.2.4.70
1177432508.dcm,1.2.840.10008.1.2.4.70
140724108.dcm,1.2.840.10008.1.2.4.70
1622723373.dcm,1.2.840.10008.1.2.4.70
1650528096.dcm,1.2.840.10008.1.2.4.70
788034359.dcm,1.2.840.10008.1.2.4.70
1653929095.dcm,1.2.840.10008.1.2.4.70
1659157685.dcm,1.2.840.10008.1.2.4.70
814627715.dcm,1.2.840.10008.1.2.4.70
993529867.dcm,1.2.840.10008.1.2.4.70
1390015145.dcm,1.2.840.10008.1.2.4.90
403481482.dcm,1.2.840.10008.1.2.4.90
433612236.dcm,1.2.840.10008.1.2.4.90
905471249.dcm,1.2.840.10008.1.2.4.90
1092497391.dcm,1.2.840.10008.1.2.4.70
464678102.dcm,1.2.840.10008.1.2.4.70
726620095.dcm,1.2.840.10008.1.2.4.70
845243682.dcm,1.2.840.10008.1.2.4.70
1222743534.dcm,1.2.840.10008.1.2.4.70
150077557.dcm,1.2.840.10008.1.2.4.70
42353101.dcm,1.2.840.10008.1.2.4.70
696017063.dcm,1.2.840.10008.1.2.4.70
1057886903.dcm,1.2.840.10008.1.2.4.90
1070790174.dcm,1.2.840.10008.1.2.4.90
589741067.dcm,1.2.840.10008.1.2.4.90
784904289.dcm,1.2.840.10008.1.2.4.90
1163841121.dcm,1.2.840.10008.1.2.4.70
1182869663.dcm,1.2.840.10008.1.2.4.70
259996195.dcm,1.2.840.10008.1.2.4.70
580300926.dcm,1.2.840.10008.1.2.4.70
134893699.dcm,1.2.840.10008.1.2.4.90
1768849096.dcm,1.2.840.10008.1.2.4.90
358943528.dcm,1.2.840.10008.1.2.4.90
950532320.dcm,1.2.840.10008.1.2.4.90
1567035269.dcm,1.2.840.10008.1.2.4.70
40918943.dcm,1.2.840.10008.1.2.4.70
551112595.dcm,1.2.840.10008.1.2.4.70
891026156.dcm,1.2.840.10008.1.2.4.70
1367132807.dcm,1.2.840.10008.1.2.4.70
1647761003.dcm,1.2.840.10008.1.2.4.70
2071067473.dcm,1.2.840.10008.1.2.4.70
892610097.dcm,1.2.840.10008.1.2.4.70
999272331.dcm,1.2.840.10008.1.2.4.70
1219059366.dcm,1.2.840.10008.1.2.4.90
1289154143.dcm,1.2.840.10008.1.2.4.90
551242986.dcm,1.2.840.10008.1.2.4.90
637959475.dcm,1.2.840.10008.1.2.4.90
1649254972.dcm,1.2.840.10008.1.2.4.90
2102616358.dcm,1.2.840.10008.1.2.4.90
2144609476.dcm,1.2.840.10008.1.2.4.90
287720106.dcm,1.2.840.10008.1.2.4.90
1079169801.dcm,1.2.840.10008.1.2.4.70
1543816281.dcm,1.2.840.10008.1.2.4.70
1901630946.dcm,1.2.840.10008.1.2.4.70
2139209130.dcm,1.2.840.10008.1.2.4.70
2143144447.dcm,1.2.840.10008.1.2.4.70
614330430.dcm,1.2.840.10008.1.2.4.70
1022103627.dcm,1.2.840.10008.1.2.4.90
318369890.dcm,1.2.840.10008.1.2.4.90
417478453.dcm,1.2.840.10008.1.2.4.90
554269680.dcm,1.2.840.10008.1.2.4.90
1456516855.dcm,1.2.840.10008.1.2.4.70
1608356095.dcm,1.2.840.10008.1.2.4.70
286846505.dcm,1.2.840.10008.1.2.4.70
509574470.dcm,1.2.840.10008.1.2.4.70
652910211.dcm,1.2.840.10008.1.2.4.70
953038641.dcm,1.2.840.10008.1.2.4.70
1037576896.dcm,1.2.840.10008.1.2.4.90
1280937186.dcm,1.2.840.10008.1.2.4.90
1390666616.dcm,1.2.840.10008.1.2.4.90
960479287.dcm,1.2.840.10008.1.2.4.90
1739472394.dcm,1.2.840.10008.1.2.4.70
1951802263.dcm,1.2.840.10008.1.2.4.70
835405825.dcm,1.2.840.10008.1.2.4.70
981256714.dcm,1.2.840.10008.1.2.4.70
1502618829.dcm,1.2.840.10008.1.2.4.90
2006999731.dcm,1.2.840.10008.1.2.4.90
2012022550.dcm,1.2.840.10008.1.2.4.90
660957592.dcm,1.2.840.10008.1.2.4.90
1126764444.dcm,1.2.840.10008.1.2.4.90
436752725.dcm,1.2.840.10008.1.2.4.90
744564128.dcm,1.2.840.10008.1.2.4.90
868119827.dcm,1.2.840.10008.1.2.4.90
1513389174.dcm,1.2.840.10008.1.2.4.70
1630119498.dcm,1.2.840.10008.1.2.4.70
1644227771.dcm,1.2.840.10008.1.2.4.70
198987244.dcm,1.2.840.10008.1.2.4.70
949425712.dcm,1.2.840.10008.1.2.4.70
1376692079.dcm,1.2.840.10008.1.2.4.90
1957163712.dcm,1.2.840.10008.1.2.4.90
879274205.dcm,1.2.840.10008.1.2.4.90
954063581.dcm,1.2.840.10008.1.2.4.90
1056128015.dcm,1.2.840.10008.1.2.4.90
1419747730.dcm,1.2.840.10008.1.2.4.90
1462637279.dcm,1.2.840.10008.1.2.4.90
1835762199.dcm,1.2.840.10008.1.2.4.90
1035324909.dcm,1.2.840.10008.1.2.4.90
1221440745.dcm,1.2.840.10008.1.2.4.90
1530109013.dcm,1.2.840.10008.1.2.4.90
1887934521.dcm,1.2.840.10008.1.2.4.90
553589978.dcm,1.2.840.10008.1.2.4.90
1847322644.dcm,1.2.840.10008.1.2.4.70
1992687456.dcm,1.2.840.10008.1.2.4.70
230648064.dcm,1.2.840.10008.1.2.4.70
307960873.dcm,1.2.840.10008.1.2.4.70
469263808.dcm,1.2.840.10008.1.2.4.70
1329884892.dcm,1.2.840.10008.1.2.4.90
1647043633.dcm,1.2.840.10008.1.2.4.90
290657906.dcm,1.2.840.10008.1.2.4.90
930896231.dcm,1.2.840.10008.1.2.4.90
1041192514.dcm,1.2.840.10008.1.2.4.70
157113110.dcm,1.2.840.10008.1.2.4.70
441095399.dcm,1.2.840.10008.1.2.4.70
979587095.dcm,1.2.840.10008.1.2.4.70
1946676733.dcm,1.2.840.10008.1.2.4.90
40909807.dcm,1.2.840.10008.1.2.4.90
596533512.dcm,1.2.840.10008.1.2.4.90
806586852.dcm,1.2.840.10008.1.2.4.90
1217480062.dcm,1.2.840.10008.1.2.4.70
126305614.dcm,1.2.840.10008.1.2.4.70
155546057.dcm,1.2.840.10008.1.2.4.70
1799497271.dcm,1.2.840.10008.1.2.4.70
1826482669.dcm,1.2.840.10008.1.2.4.70
22962485.dcm,1.2.840.10008.1.2.4.70
1076368395.dcm,1.2.840.10008.1.2.4.70
1136812069.dcm,1.2.840.10008.1.2.4.70
2042310481.dcm,1.2.840.10008.1.2.4.70
2058494681.dcm,1.2.840.10008.1.2.4.70
840019556.dcm,1.2.840.10008.1.2.4.70
1207815800.dcm,1.2.840.10008.1.2.4.70
1247191641.dcm,1.2.840.10008.1.2.4.70
143381367.dcm,1.2.840.10008.1.2.4.70
1494460100.dcm,1.2.840.10008.1.2.4.70
1689874909.dcm,1.2.840.10008.1.2.4.70
2005023564.dcm,1.2.840.10008.1.2.4.70
50524321.dcm,1.2.840.10008.1.2.4.70
1051595936.dcm,1.2.840.10008.1.2.4.90
1587329376.dcm,1.2.840.10008.1.2.4.90
1750119731.dcm,1.2.840.10008.1.2.4.90
2144417974.dcm,1.2.840.10008.1.2.4.90
1024777736.dcm,1.2.840.10008.1.2.4.70
1546724729.dcm,1.2.840.10008.1.2.4.70
205677730.dcm,1.2.840.10008.1.2.4.70
229129820.dcm,1.2.840.10008.1.2.4.70
610267361.dcm,1.2.840.10008.1.2.4.70
968564080.dcm,1.2.840.10008.1.2.4.70
1288373946.dcm,1.2.840.10008.1.2.4.70
1502862823.dcm,1.2.840.10008.1.2.4.70
2133628885.dcm,1.2.840.10008.1.2.4.70
45991475.dcm,1.2.840.10008.1.2.4.70
1059997671.dcm,1.2.840.10008.1.2.4.90
1538381790.dcm,1.2.840.10008.1.2.4.90
292938774.dcm,1.2.840.10008.1.2.4.90
690594130.dcm,1.2.840.10008.1.2.4.90
1365222614.dcm,1.2.840.10008.1.2.4.70
1460425456.dcm,1.2.840.10008.1.2.4.70
1642210310.dcm,1.2.840.10008.1.2.4.70
1827946190.dcm,1.2.840.10008.1.2.4.70
1957791195.dcm,1.2.840.10008.1.2.4.90
19715908.dcm,1.2.840.10008.1.2.4.90
238930267.dcm,1.2.840.10008.1.2.4.90
635591942.dcm,1.2.840.10008.1.2.4.90
1411932634.dcm,1.2.840.10008.1.2.4.90
1805403331.dcm,1.2.840.10008.1.2.4.90
2097426971.dcm,1.2.840.10008.1.2.4.90
239461823.dcm,1.2.840.10008.1.2.4.90
1237813932.dcm,1.2.840.10008.1.2.4.70
1456852975.dcm,1.2.840.10008.1.2.4.70
1618424977.dcm,1.2.840.10008.1.2.4.70
1960264281.dcm,1.2.840.10008.1.2.4.70
2058935694.dcm,1.2.840.10008.1.2.4.70
661594494.dcm,1.2.840.10008.1.2.4.70
1708578388.dcm,1.2.840.10008.1.2.4.70
2023790095.dcm,1.2.840.10008.1.2.4.70
668548691.dcm,1.2.840.10008.1.2.4.70
88912957.dcm,1.2.840.10008.1.2.4.70
1144442657.dcm,1.2.840.10008.1.2.4.70
1520669874.dcm,1.2.840.10008.1.2.4.70
1823733061.dcm,1.2.840.10008.1.2.4.70
334045503.dcm,1.2.840.10008.1.2.4.70
378933797.dcm,1.2.840.10008.1.2.4.70
522363409.dcm,1.2.840.10008.1.2.4.70
560056097.dcm,1.2.840.10008.1.2.4.70
1637072284.dcm,1.2.840.10008.1.2.4.90
1735645757.dcm,1.2.840.10008.1.2.4.90
1952338557.dcm,1.2.840.10008.1.2.4.90
2071200587.dcm,1.2.840.10008.1.2.4.90
1800138989.dcm,1.2.840.10008.1.2.4.90
2071707845.dcm,1.2.840.10008.1.2.4.90
691520972.dcm,1.2.840.10008.1.2.4.90
726937505.dcm,1.2.840.10008.1.2.4.90
1015118231.dcm,1.2.840.10008.1.2.4.70
1107950089.dcm,1.2.840.10008.1.2.4.70
1429130008.dcm,1.2.840.10008.1.2.4.70
1618234371.dcm,1.2.840.10008.1.2.4.70
383301188.dcm,1.2.840.10008.1.2.4.70
664577933.dcm,1.2.840.10008.1.2.4.70
761854347.dcm,1.2.840.10008.1.2.4.70
1062900431.dcm,1.2.840.10008.1.2.4.70
1070833217.dcm,1.2.840.10008.1.2.4.70
1492517876.dcm,1.2.840.10008.1.2.4.70
732947899.dcm,1.2.840.10008.1.2.4.70
1129130475.dcm,1.2.840.10008.1.2.4.90
517229958.dcm,1.2.840.10008.1.2.4.90
759089529.dcm,1.2.840.10008.1.2.4.90
766281029.dcm,1.2.840.10008.1.2.4.90
1169517650.dcm,1.2.840.10008.1.2.4.90
1713022006.dcm,1.2.840.10008.1.2.4.90
402474629.dcm,1.2.840.10008.1.2.4.90
691297073.dcm,1.2.840.10008.1.2.4.90
1894947541.dcm,1.2.840.10008.1.2.4.90
470030896.dcm,1.2.840.10008.1.2.4.90
507698655.dcm,1.2.840.10008.1.2.4.90
8240928.dcm,1.2.840.10008.1.2.4.90
1006274211.dcm,1.2.840.10008.1.2.4.90
1438684770.dcm,1.2.840.10008.1.2.4.90
1553382473.dcm,1.2.840.10008.1.2.4.90
515538861.dcm,1.2.840.10008.1.2.4.90
1296447071.dcm,1.2.840.10008.1.2.4.90
1573820335.dcm,1.2.840.10008.1.2.4.90
268327264.dcm,1.2.840.10008.1.2.4.90
514815547.dcm,1.2.840.10008.1.2.4.90
1871641743.dcm,1.2.840.10008.1.2.4.90
1926458439.dcm,1.2.840.10008.1.2.4.90
1976964845.dcm,1.2.840.10008.1.2.4.90
757294305.dcm,1.2.840.10008.1.2.4.90
1024034858.dcm,1.2.840.10008.1.2.4.70
1321492437.dcm,1.2.840.10008.1.2.4.70
1987025929.dcm,1.2.840.10008.1.2.4.70
457387405.dcm,1.2.840.10008.1.2.4.70
1272043923.dcm,1.2.840.10008.1.2.4.70
1489222635.dcm,1.2.840.10008.1.2.4.70
1612101821.dcm,1.2.840.10008.1.2.4.70
935846614.dcm,1.2.840.10008.1.2.4.70
1336668133.dcm,1.2.840.10008.1.2.4.90
1939217485.dcm,1.2.840.10008.1.2.4.90
469919036.dcm,1.2.840.10008.1.2.4.90
705299331.dcm,1.2.840.10008.1.2.4.90
1822116703.dcm,1.2.840.10008.1.2.4.90
2006105638.dcm,1.2.840.10008.1.2.4.90
2112271024.dcm,1.2.840.10008.1.2.4.90
727953054.dcm,1.2.840.10008.1.2.4.90
1647903931.dcm,1.2.840.10008.1.2.4.70
1902020949.dcm,1.2.840.10008.1.2.4.70
1942992303.dcm,1.2.840.10008.1.2.4.70
487150053.dcm,1.2.840.10008.1.2.4.70
1143271812.dcm,1.2.840.10008.1.2.4.70
1210098281.dcm,1.2.840.10008.1.2.4.70
1628769232.dcm,1.2.840.10008.1.2.4.70
1928377168.dcm,1.2.840.10008.1.2.4.70
1082923810.dcm,1.2.840.10008.1.2.4.70
1870245023.dcm,1.2.840.10008.1.2.4.70
483772147.dcm,1.2.840.10008.1.2.4.70
490181075.dcm,1.2.840.10008.1.2.4.70
1728454108.dcm,1.2.840.10008.1.2.4.90
2018390968.dcm,1.2.840.10008.1.2.4.90
681229015.dcm,1.2.840.10008.1.2.4.90
968729576.dcm,1.2.840.10008.1.2.4.90
1143280342.dcm,1.2.840.10008.1.2.4.90
1186004639.dcm,1.2.840.10008.1.2.4.90
300204004.dcm,1.2.840.10008.1.2.4.90
952828675.dcm,1.2.840.10008.1.2.4.90
1484937110.dcm,1.2.840.10008.1.2.4.70
1576698752.dcm,1.2.840.10008.1.2.4.70
1755587398.dcm,1.2.840.10008.1.2.4.70
2042408801.dcm,1.2.840.10008.1.2.4.70
378571348.dcm,1.2.840.10008.1.2.4.70
1521797361.dcm,1.2.840.10008.1.2.4.70
1581234009.dcm,1.2.840.10008.1.2.4.70
1790465758.dcm,1.2.840.10008.1.2.4.70
406411708.dcm,1.2.840.10008.1.2.4.70
871101276.dcm,1.2.840.10008.1.2.4.70
1230121237.dcm,1.2.840.10008.1.2.4.70
1341719526.dcm,1.2.840.10008.1.2.4.70
1789603006.dcm,1.2.840.10008.1.2.4.70
184531695.dcm,1.2.840.10008.1.2.4.70
1851983048.dcm,1.2.840.10008.1.2.4.70
552046422.dcm,1.2.840.10008.1.2.4.70
133749442.dcm,1.2.840.10008.1.2.4.90
1613878253.dcm,1.2.840.10008.1.2.4.90
450637036.dcm,1.2.840.10008.1.2.4.90
917214337.dcm,1.2.840.10008.1.2.4.90
139252808.dcm,1.2.840.10008.1.2.4.90
145959277.dcm,1.2.840.10008.1.2.4.90
21714095.dcm,1.2.840.10008.1.2.4.90
825330094.dcm,1.2.840.10008.1.2.4.90
1224592939.dcm,1.2.840.10008.1.2.4.90
1590002445.dcm,1.2.840.10008.1.2.4.90
182764963.dcm,1.2.840.10008.1.2.4.90
346400092.dcm,1.2.840.10008.1.2.4.90
1460235293.dcm,1.2.840.10008.1.2.4.90
368884162.dcm,1.2.840.10008.1.2.4.90
549680807.dcm,1.2.840.10008.1.2.4.90
803293087.dcm,1.2.840.10008.1.2.4.90
1305498894.dcm,1.2.840.10008.1.2.4.90
1702065947.dcm,1.2.840.10008.1.2.4.90
33440677.dcm,1.2.840.10008.1.2.4.90
610943737.dcm,1.2.840.10008.1.2.4.90
157524138.dcm,1.2.840.10008.1.2.4.90
1752658250.dcm,1.2.840.10008.1.2.4.90
1866697141.dcm,1.2.840.10008.1.2.4.90
413533045.dcm,1.2.840.10008.1.2.4.90
1379137742.dcm,1.2.840.10008.1.2.4.70
1468690175.dcm,1.2.840.10008.1.2.4.70
436198414.dcm,1.2.840.10008.1.2.4.70
674573088.dcm,1.2.840.10008.1.2.4.70
1276031854.dcm,1.2.840.10008.1.2.4.90
1279364492.dcm,1.2.840.10008.1.2.4.90
1298614115.dcm,1.2.840.10008.1.2.4.90
2059762095.dcm,1.2.840.10008.1.2.4.90
113207273.dcm,1.2.840.10008.1.2.4.90
150738404.dcm,1.2.840.10008.1.2.4.90
1889555988.dcm,1.2.840.10008.1.2.4.90
797524326.dcm,1.2.840.10008.1.2.4.90
1412529154.dcm,1.2.840.10008.1.2.4.90
2009690520.dcm,1.2.840.10008.1.2.4.90
841520659.dcm,1.2.840.10008.1.2.4.90
977773541.dcm,1.2.840.10008.1.2.4.90
1134828180.dcm,1.2.840.10008.1.2.4.90
289187766.dcm,1.2.840.10008.1.2.4.90
723468695.dcm,1.2.840.10008.1.2.4.90
991063985.dcm,1.2.840.10008.1.2.4.90
1100047303.dcm,1.2.840.10008.1.2.4.70
1345469600.dcm,1.2.840.10008.1.2.4.70
1771855388.dcm,1.2.840.10008.1.2.4.70
617060520.dcm,1.2.840.10008.1.2.4.70
1014031390.dcm,1.2.840.10008.1.2.4.70
1097412472.dcm,1.2.840.10008.1.2.4.70
1683765184.dcm,1.2.840.10008.1.2.4.70
616675427.dcm,1.2.840.10008.1.2.4.70
882189818.dcm,1.2.840.10008.1.2.4.70
903232973.dcm,1.2.840.10008.1.2.4.70
1649196187.dcm,1.2.840.10008.1.2.4.90
1696948817.dcm,1.2.840.10008.1.2.4.90
1999104497.dcm,1.2.840.10008.1.2.4.90
601109853.dcm,1.2.840.10008.1.2.4.90
1104812007.dcm,1.2.840.10008.1.2.4.90
1330352975.dcm,1.2.840.10008.1.2.4.90
1800633093.dcm,1.2.840.10008.1.2.4.90
469544472.dcm,1.2.840.10008.1.2.4.90
1772525431.dcm,1.2.840.10008.1.2.4.70
1791907318.dcm,1.2.840.10008.1.2.4.70
198053228.dcm,1.2.840.10008.1.2.4.70
66268603.dcm,1.2.840.10008.1.2.4.70
922229804.dcm,1.2.840.10008.1.2.4.70
1687169472.dcm,1.2.840.10008.1.2.4.90
1907075100.dcm,1.2.840.10008.1.2.4.90
253711554.dcm,1.2.840.10008.1.2.4.90
616601463.dcm,1.2.840.10008.1.2.4.90
1545374958.dcm,1.2.840.10008.1.2.4.90
378420984.dcm,1.2.840.10008.1.2.4.90
593085953.dcm,1.2.840.10008.1.2.4.90
990236421.dcm,1.2.840.10008.1.2.4.90
1194314290.dcm,1.2.840.10008.1.2.4.70
1349827121.dcm,1.2.840.10008.1.2.4.70
1594869404.dcm,1.2.840.10008.1.2.4.70
895945306.dcm,1.2.840.10008.1.2.4.70
1035221381.dcm,1.2.840.10008.1.2.4.70
